Source,Target,Weight
241,1770,5
241,1795,2
241,1798,2
241,1849,4
241,1851,6
241,1881,2
241,1885,12
241,1998,8
241,2042,3
241,2052,1
241,2072,1
241,2074,1
241,2075,2
241,2112,8
241,2117,5
241,2119,2
241,2152,7
241,2249,10
241,2251,10
241,2262,1
241,2339,8
241,2360,17
241,2410,14
241,2413,2
241,2494,5
241,2637,7
241,2642,2
241,2652,13
241,2668,3
241,2670,3
241,2735,3
241,2821,2
241,2976,2
241,3136,3
241,3137,17
241,3149,2
241,3152,9
241,3155,2
241,3161,4
241,3193,1
241,3203,3
241,3266,1
241,3274,4
241,3304,3
241,3349,12
241,3394,1
241,3491,2
241,3533,1
241,3676,3
241,3815,4
241,3914,8
241,3915,8
241,3916,8
241,3917,8
241,3918,8
241,3919,2
241,3920,2
241,3921,2
241,3922,2
241,3923,2
241,3924,2
241,3928,5
241,3929,5
241,3938,6
241,3953,1
241,4500,4
241,4501,4
241,4556,1
241,4558,8
241,4638,4
241,4639,4
241,4670,1
241,4698,7
241,4797,6
241,4929,10
241,4930,5
241,4993,6
241,5067,1
241,5090,5
241,5516,3
241,5822,4
241,5876,7
241,5877,4
241,5880,4
241,6111,9
241,6121,4
241,6122,4
241,6157,7
241,6232,1
241,6299,1
241,6338,2
241,6358,4
241,6444,2
241,6515,7
241,6522,4
241,6735,3
241,6813,1
241,7016,6
241,7292,3
241,7301,5
241,7369,5
241,7502,3
241,7511,19
241,7637,7
241,7765,5
241,7932,4
241,7934,4
241,8435,3
241,8495,7
241,8496,4
241,8508,1
241,8743,2
241,8774,7
241,8784,3
241,8823,3
241,8866,6
241,9115,1
241,9155,3
241,9157,14
241,9366,7
241,9372,7
241,9388,3
241,9580,7
241,9581,7
241,9615,1
241,9616,1
241,9617,1
241,9666,4
241,9667,2
241,9676,4
241,9735,1
241,9736,5
241,9737,5
241,9738,5
241,9743,6
241,9787,1
241,9850,7
241,9851,7
241,9852,7
241,9937,2
241,9977,7
241,9978,7
241,9979,7
241,9980,7
241,9981,7
241,9982,4
241,9983,4
241,10027,11
241,10472,12
241,10608,10
241,10615,12
241,10626,2
241,10632,3
241,10694,3
241,10741,3
241,10761,9
241,10763,9
241,10859,1
241,10863,3
241,10917,2
241,10988,12
241,11035,4
241,11036,4
241,11037,4
241,11155,1
241,11182,3
241,11414,4
241,12014,1
241,12159,7
241,12164,5
241,12281,9
241,12336,3
241,12340,7
241,12409,4
241,12446,12
241,13169,1
241,15845,2
241,15846,2
241,16401,2
241,16451,3
241,16461,8
241,16493,2
241,16840,6
241,16975,9
241,17430,4
241,18722,1
241,18736,5
241,19270,3
241,19277,4
241,19717,12
241,19863,10
241,19872,3
241,20321,6
241,23336,12
241,23338,12
241,23964,4
241,24140,4
241,24141,3
249,251,1
249,305,6
249,355,16
249,401,11
249,407,2
249,417,5
249,419,4
249,421,7
249,422,2
249,459,13
249,500,9
249,539,1
249,561,4
249,569,10
249,610,11
249,628,8
249,671,8
249,689,5
249,692,5
249,697,2
249,698,4
249,712,15
249,713,6
249,715,12
249,719,9
249,857,2
249,874,3
249,957,8
249,1078,1
249,1079,3
249,1082,9
249,1083,1
249,1086,9
249,1170,17
249,1171,17
249,1238,2
249,1243,13
249,1246,4
249,1247,4
249,1405,1
249,1433,5
249,1437,1
249,1467,6
249,1503,10
249,1504,9
249,1505,2
249,1548,17
249,1575,3
249,1576,2
249,1590,2
249,1601,1
249,1604,2
249,1643,8
249,1644,3
249,1646,19
249,1664,5
249,1670,3
249,1722,10
249,1754,1
249,1760,5
249,1761,7
249,1770,3
249,1795,1
249,1798,4
249,1849,4
249,1851,4
249,1881,2
249,1885,12
249,1946,1
249,1998,19
249,2052,3
249,2072,2
249,2074,2
249,2075,2
249,2112,9
249,2117,7
249,2119,3
249,2152,6
249,2249,10
249,2251,10
249,2339,9
249,2360,9
249,2410,17
249,2413,2
249,2437,1
249,2494,7
249,2637,6
249,2642,3
249,2652,15
249,2670,3
249,2735,5
249,2821,5
249,2976,1
249,3137,9
249,3149,5
249,3152,2
249,3161,4
249,3193,3
249,3203,1
249,3274,6
249,3304,5
249,3349,15
249,3394,2
249,3491,4
249,3533,4
249,3676,8
249,3815,3
249,3914,9
249,3915,9
249,3916,9
249,3917,9
249,3918,9
249,3919,1
249,3920,1
249,3921,1
249,3922,1
249,3923,1
249,3924,1
249,3928,5
249,3929,5
249,3938,6
249,3953,1
249,4500,6
249,4501,6
249,4556,1
249,4558,17
249,4638,2
249,4639,2
249,4698,7
249,4797,8
249,4929,12
249,4930,3
249,4993,3
249,5067,1
249,5090,1
249,5516,8
249,5822,2
249,5876,6
249,5877,6
249,5880,6
249,6111,8
249,6121,5
249,6122,5
249,6157,8
249,6232,1
249,6299,1
249,6338,2
249,6358,4
249,6444,5
249,6515,6
249,6522,5
249,6735,1
249,7016,6
249,7292,8
249,7301,6
249,7369,7
249,7502,2
249,7511,17
249,7637,6
249,7765,5
249,7932,6
249,7934,6
249,8435,4
249,8495,8
249,8496,6
249,8508,4
249,8743,4
249,8774,8
249,8784,5
249,8823,5
249,8866,3
249,9155,8
249,9157,16
249,9366,7
249,9372,7
249,9379,2
249,9580,8
249,9581,8
249,9615,4
249,9616,4
249,9617,4
249,9666,6
249,9676,6
249,9735,1
249,9736,3
249,9737,3
249,9738,3
249,9743,4
249,9787,2
249,9850,6
249,9851,6
249,9852,6
249,9937,4
249,9977,7
249,9978,7
249,9979,7
249,9980,7
249,9981,7
249,9982,5
249,9983,5
249,10027,8
249,10472,13
249,10608,10
249,10615,13
249,10626,1
249,10632,5
249,10694,6
249,10741,8
249,10761,8
249,10763,8
249,10863,5
249,10917,3
249,10935,2
249,10988,13
249,11035,4
249,11036,4
249,11037,4
249,11155,1
249,11182,2
249,11414,4
249,12014,2
249,12159,10
249,12164,5
249,12281,10
249,12336,1
249,12340,7
249,12409,9
249,12446,10
249,13169,1
249,15845,4
249,15846,4
249,16401,2
249,16451,11
249,16461,17
249,16840,13
249,16975,10
249,17430,8
249,18722,1
249,18736,5
249,19270,1
249,19277,6
249,19717,13
249,19863,10
249,19872,1
249,20321,6
249,23336,13
249,23338,13
249,23964,6
249,24140,6
249,24141,5
251,355,3
251,419,1
251,459,2
251,539,1
251,610,3
251,671,2
251,697,1
251,712,4
251,713,1
251,715,2
251,719,2
251,874,1
251,1082,1
251,1083,1
251,1086,2
251,1170,5
251,1171,5
251,1243,2
251,1433,2
251,1503,3
251,1504,2
251,1548,5
251,1646,4
251,1664,1
251,1722,4
251,1851,1
251,1885,2
251,1998,1
251,2152,1
251,2360,1
251,2410,3
251,2413,1
251,2642,1
251,2652,4
251,3137,1
251,3152,1
251,3203,1
251,3349,3
251,3815,1
251,3914,2
251,3915,2
251,3916,2
251,3917,2
251,3918,2
251,3928,1
251,3929,1
251,3938,1
251,4556,29
251,4558,5
251,4698,1
251,4929,1
251,6111,1
251,6157,2
251,6358,1
251,7016,1
251,7511,7
251,7765,1
251,8495,2
251,8774,2
251,8784,1
251,9157,3
251,9366,1
251,9372,1
251,9580,2
251,9581,2
251,9743,1
251,9977,1
251,9978,1
251,9979,1
251,9980,1
251,9981,1
251,10027,6
251,10472,2
251,10615,2
251,10632,1
251,10863,1
251,10935,1
251,10988,2
251,11035,1
251,11036,1
251,11037,1
251,11414,1
251,12014,2
251,12090,1
251,12164,1
251,12281,3
251,12409,1
251,12446,4
251,13169,1
251,16451,3
251,16461,5
251,16840,1
251,16975,3
251,18736,1
251,19270,1
251,19717,2
251,19872,1
251,20321,1
251,23336,2
251,23338,2
301,302,43
301,305,1
301,355,2
301,401,1
301,419,3
301,459,2
301,500,2
301,551,10
301,569,2
301,628,1
301,671,5
301,689,11
301,692,11
301,712,1
301,713,1
301,715,2
301,719,1
301,758,2
301,857,1
301,879,2
301,957,2
301,1078,1
301,1079,2
301,1082,1
301,1086,1
301,1170,3
301,1171,3
301,1243,1
301,1405,1
301,1433,1
301,1467,6
301,1503,4
301,1548,3
301,1576,1
301,1583,1
301,1584,1
301,1590,1
301,1643,1
301,1646,2
301,1664,2
301,1722,3
301,1729,43
301,1760,11
301,1761,1
301,1770,3
301,1795,1
301,1851,1
301,1881,1
301,1885,2
301,1998,4
301,2042,2
301,2072,1
301,2074,1
301,2119,1
301,2152,3
301,2249,1
301,2251,1
301,2262,1
301,2360,1
301,2494,24
301,2637,3
301,2652,1
301,2668,2
301,2670,4
301,2821,11
301,3136,5
301,3137,1
301,3149,11
301,3155,2
301,3202,1
301,3274,6
301,3349,3
301,3533,1
301,3676,1
301,3914,1
301,3915,1
301,3916,1
301,3917,1
301,3918,1
301,3919,1
301,3920,1
301,3921,1
301,3922,1
301,3923,1
301,3924,1
301,3938,1
301,4500,6
301,4501,6
301,4558,3
301,4638,5
301,4639,5
301,4797,1
301,4929,3
301,4993,2
301,5090,1
301,5516,1
301,5822,1
301,5876,3
301,5877,6
301,5880,6
301,6111,3
301,6121,2
301,6122,2
301,6157,5
301,6358,3
301,6444,11
301,6515,3
301,6522,2
301,6735,1
301,6813,43
301,7016,1
301,7502,3
301,7511,5
301,7637,3
301,7932,6
301,7934,6
301,8435,1
301,8495,5
301,8496,6
301,8508,1
301,8774,5
301,8866,2
301,9115,10
301,9155,1
301,9157,2
301,9388,2
301,9580,5
301,9581,5
301,9615,1
301,9616,1
301,9617,1
301,9666,6
301,9667,2
301,9676,6
301,9736,3
301,9737,3
301,9738,3
301,9743,1
301,9787,1
301,9850,3
301,9851,3
301,9852,3
301,9937,1
301,9982,2
301,9983,2
301,10027,1
301,10042,1
301,10043,1
301,10044,1
301,10045,1
301,10046,1
301,10047,1
301,10472,1
301,10608,1
301,10615,2
301,10626,1
301,10741,1
301,10761,2
301,10763,2
301,10859,1
301,10935,1
301,10988,1
301,11035,3
301,11036,3
301,11037,3
301,11182,3
301,11414,3
301,12090,2
301,12159,2
301,12164,2
301,12281,4
301,12336,1
301,12340,1
301,12409,1
301,12446,3
301,16401,1
301,16461,3
301,16493,1
301,16840,2
301,16975,4
301,17430,2
301,19277,6
301,19717,1
301,19863,1
301,20321,1
301,23336,1
301,23338,1
301,23964,6
301,24140,6
301,24141,1
302,305,1
302,355,2
302,401,1
302,419,3
302,459,2
302,500,2
302,551,10
302,569,2
302,628,1
302,671,5
302,689,11
302,692,11
302,712,1
302,713,1
302,715,2
302,719,1
302,758,2
302,857,1
302,879,2
302,957,2
302,1078,1
302,1079,2
302,1082,1
302,1086,1
302,1170,3
302,1171,3
302,1243,1
302,1405,1
302,1433,1
302,1467,6
302,1503,4
302,1548,3
302,1576,1
302,1583,1
302,1584,1
302,1590,1
302,1643,1
302,1646,2
302,1664,2
302,1722,3
302,1729,43
302,1760,11
302,1761,1
302,1770,3
302,1795,1
302,1851,1
302,1881,1
302,1885,2
302,1998,4
302,2042,2
302,2072,1
302,2074,1
302,2119,1
302,2152,3
302,2249,1
302,2251,1
302,2262,1
302,2360,1
302,2494,24
302,2637,3
302,2652,1
302,2668,2
302,2670,4
302,2821,11
302,3136,5
302,3137,1
302,3149,11
302,3155,2
302,3202,1
302,3274,6
302,3349,3
302,3533,1
302,3676,1
302,3914,1
302,3915,1
302,3916,1
302,3917,1
302,3918,1
302,3919,1
302,3920,1
302,3921,1
302,3922,1
302,3923,1
302,3924,1
302,3938,1
302,4500,6
302,4501,6
302,4558,3
302,4638,5
302,4639,5
302,4797,1
302,4929,3
302,4993,2
302,5090,1
302,5516,1
302,5822,1
302,5876,3
302,5877,6
302,5880,6
302,6111,3
302,6121,2
302,6122,2
302,6157,5
302,6358,3
302,6444,11
302,6515,3
302,6522,2
302,6735,1
302,6813,43
302,7016,1
302,7502,3
302,7511,5
302,7637,3
302,7932,6
302,7934,6
302,8435,1
302,8495,5
302,8496,6
302,8508,1
302,8774,5
302,8866,2
302,9115,10
302,9155,1
302,9157,2
302,9388,2
302,9580,5
302,9581,5
302,9615,1
302,9616,1
302,9617,1
302,9666,6
302,9667,2
302,9676,6
302,9736,3
302,9737,3
302,9738,3
302,9743,1
302,9787,1
302,9850,3
302,9851,3
302,9852,3
302,9937,1
302,9982,2
302,9983,2
302,10027,1
302,10042,1
302,10043,1
302,10044,1
302,10045,1
302,10046,1
302,10047,1
302,10472,1
302,10608,1
302,10615,2
302,10626,1
302,10741,1
302,10761,2
302,10763,2
302,10859,1
302,10935,1
302,10988,1
302,11035,3
302,11036,3
302,11037,3
302,11182,3
302,11414,3
302,12090,2
302,12159,2
302,12164,2
302,12281,4
302,12336,1
302,12340,1
302,12409,1
302,12446,3
302,16401,1
302,16461,3
302,16493,1
302,16840,2
302,16975,4
302,17430,2
302,19277,6
302,19717,1
302,19863,1
302,20321,1
302,23336,1
302,23338,1
302,23964,6
302,24140,6
302,24141,1
305,355,34
305,401,15
305,407,8
305,417,16
305,419,7
305,421,21
305,422,25
305,459,8
305,500,4
305,539,3
305,551,2
305,561,4
305,569,23
305,610,5
305,628,3
305,639,12
305,671,7
305,689,4
305,692,4
305,698,3
305,712,9
305,713,2
305,715,6
305,719,2
305,857,6
305,874,4
305,879,1
305,957,7
305,1078,6
305,1079,8
305,1082,4
305,1086,2
305,1170,4
305,1171,4
305,1238,2
305,1243,11
305,1246,9
305,1247,9
305,1405,1
305,1433,5
305,1467,4
305,1503,9
305,1504,3
305,1505,4
305,1548,4
305,1575,6
305,1576,6
305,1583,8
305,1584,8
305,1590,9
305,1601,1
305,1604,2
305,1644,3
305,1646,14
305,1664,3
305,1670,2
305,1722,25
305,1729,1
305,1754,4
305,1760,4
305,1761,12
305,1795,1
305,1798,8
305,1849,6
305,1851,1
305,1881,9
305,1885,5
305,1946,2
305,1998,9
305,2052,1
305,2072,2
305,2074,2
305,2075,5
305,2112,3
305,2117,17
305,2119,3
305,2152,6
305,2249,1
305,2251,1
305,2262,1
305,2339,3
305,2360,4
305,2410,8
305,2413,3
305,2494,4
305,2637,3
305,2642,4
305,2652,9
305,2670,1
305,2735,9
305,2821,4
305,2976,5
305,3137,4
305,3149,4
305,3155,1
305,3161,9
305,3193,1
305,3203,1
305,3266,7
305,3274,4
305,3304,9
305,3349,6
305,3394,12
305,3491,8
305,3533,4
305,3676,3
305,3815,2
305,3914,15
305,3915,15
305,3916,15
305,3917,15
305,3918,15
305,3919,4
305,3920,4
305,3921,4
305,3922,4
305,3923,4
305,3924,4
305,3928,15
305,3929,15
305,3938,2
305,3953,4
305,4122,3
305,4500,4
305,4501,4
305,4558,4
305,4638,3
305,4639,3
305,4698,2
305,4929,21
305,4930,2
305,4993,8
305,5067,2
305,5516,3
305,5822,6
305,5876,3
305,5877,4
305,5880,4
305,6111,6
305,6121,7
305,6122,7
305,6157,7
305,6232,4
305,6299,4
305,6338,13
305,6358,7
305,6444,4
305,6515,3
305,6522,7
305,6735,6
305,6813,1
305,7016,2
305,7292,14
305,7301,10
305,7369,17
305,7502,3
305,7511,40
305,7637,3
305,7765,3
305,7932,4
305,7934,4
305,8435,8
305,8495,7
305,8496,4
305,8508,4
305,8743,4
305,8774,7
305,8784,7
305,8823,9
305,8866,8
305,9115,2
305,9155,3
305,9157,34
305,9366,2
305,9372,2
305,9379,4
305,9580,7
305,9581,7
305,9615,4
305,9616,4
305,9617,4
305,9666,4
305,9667,1
305,9676,4
305,9735,4
305,9743,1
305,9787,2
305,9850,3
305,9851,3
305,9852,3
305,9937,2
305,9977,2
305,9978,2
305,9979,2
305,9980,2
305,9981,2
305,9982,7
305,9983,7
305,10027,3
305,10472,11
305,10608,1
305,10615,8
305,10626,1
305,10632,10
305,10694,3
305,10741,3
305,10761,3
305,10763,3
305,10859,1
305,10863,10
305,10917,4
305,10935,7
305,10988,11
305,11035,7
305,11036,7
305,11037,7
305,11155,4
305,11182,3
305,11414,7
305,12014,6
305,12159,23
305,12164,3
305,12281,9
305,12336,6
305,12340,5
305,12409,4
305,12446,25
305,13169,3
305,15845,2
305,15846,2
305,16401,9
305,16451,5
305,16461,4
305,16493,8
305,16840,24
305,16975,9
305,17430,7
305,18722,2
305,18736,3
305,19270,1
305,19277,4
305,19717,11
305,19863,1
305,19872,1
305,20321,2
305,23336,11
305,23338,11
305,23964,4
305,24140,4
305,24141,3
355,401,39
355,407,19
355,417,40
355,419,26
355,421,38
355,422,14
355,459,18
355,493,5
355,500,10
355,539,8
355,551,4
355,561,10
355,569,62
355,610,11
355,615,3
355,628,9
355,639,16
355,671,17
355,689,8
355,692,8
355,697,5
355,698,13
355,712,29
355,713,10
355,715,30
355,719,6
355,758,6
355,857,19
355,874,9
355,879,6
355,957,20
355,1078,24
355,1079,21
355,1082,9
355,1083,3
355,1086,6
355,1170,23
355,1171,23
355,1238,4
355,1243,37
355,1246,26
355,1247,26
355,1405,8
355,1433,17
355,1437,1
355,1467,13
355,1503,18
355,1504,11
355,1505,13
355,1548,23
355,1575,13
355,1576,10
355,1583,11
355,1584,11
355,1590,15
355,1601,8
355,1604,5
355,1643,14
355,1644,8
355,1645,5
355,1646,60
355,1664,12
355,1670,5
355,1722,58
355,1729,2
355,1754,8
355,1760,8
355,1761,31
355,1770,7
355,1795,8
355,1798,14
355,1805,1
355,1849,10
355,1851,6
355,1881,15
355,1885,17
355,1946,5
355,1998,28
355,2042,6
355,2052,11
355,2072,7
355,2074,7
355,2075,14
355,2098,3
355,2112,12
355,2117,34
355,2119,8
355,2152,12
355,2249,12
355,2251,12
355,2262,11
355,2339,12
355,2360,21
355,2410,26
355,2413,5
355,2494,17
355,2637,11
355,2642,9
355,2652,29
355,2668,6
355,2670,4
355,2735,15
355,2821,8
355,2976,10
355,3136,1
355,3137,21
355,3149,8
355,3152,5
355,3155,6
355,3161,26
355,3193,11
355,3202,2
355,3203,13
355,3266,9
355,3274,13
355,3304,15
355,3349,19
355,3394,21
355,3491,14
355,3533,10
355,3676,9
355,3815,9
355,3914,39
355,3915,39
355,3916,39
355,3917,39
355,3918,39
355,3919,9
355,3920,9
355,3921,9
355,3922,9
355,3923,9
355,3924,9
355,3928,38
355,3929,38
355,3938,10
355,3953,8
355,4122,6
355,4500,13
355,4501,13
355,4556,3
355,4558,23
355,4638,8
355,4639,8
355,4670,5
355,4698,8
355,4729,6
355,4797,14
355,4929,65
355,4930,5
355,4993,21
355,5067,2
355,5090,6
355,5516,9
355,5822,19
355,5876,11
355,5877,13
355,5880,13
355,6111,12
355,6121,9
355,6122,9
355,6157,17
355,6232,8
355,6299,8
355,6338,21
355,6358,26
355,6444,8
355,6515,11
355,6522,9
355,6735,24
355,6813,2
355,7016,10
355,7292,32
355,7301,25
355,7369,34
355,7502,4
355,7511,98
355,7637,11
355,7765,8
355,7932,13
355,7934,13
355,8435,17
355,8495,17
355,8496,13
355,8508,10
355,8743,5
355,8774,17
355,8784,28
355,8823,15
355,8866,21
355,9115,4
355,9155,9
355,9157,474
355,9366,8
355,9372,8
355,9379,13
355,9388,6
355,9580,17
355,9581,17
355,9615,10
355,9616,10
355,9617,10
355,9666,13
355,9667,6
355,9676,13
355,9735,8
355,9736,7
355,9737,7
355,9738,7
355,9743,6
355,9787,7
355,9850,11
355,9851,11
355,9852,11
355,9937,6
355,9977,8
355,9978,8
355,9979,8
355,9980,8
355,9981,8
355,9982,9
355,9983,9
355,10027,7
355,10042,2
355,10043,2
355,10044,2
355,10045,2
355,10046,2
355,10047,2
355,10472,37
355,10608,12
355,10615,18
355,10626,8
355,10632,38
355,10694,9
355,10741,9
355,10761,13
355,10763,13
355,10859,11
355,10863,38
355,10917,17
355,10935,28
355,10988,37
355,11035,26
355,11036,26
355,11037,26
355,11155,8
355,11182,4
355,11414,26
355,12014,7
355,12090,5
355,12159,62
355,12164,12
355,12281,18
355,12336,24
355,12340,15
355,12409,9
355,12446,58
355,13169,8
355,15845,6
355,15846,6
355,16401,15
355,16451,11
355,16461,23
355,16493,11
355,16840,57
355,16975,18
355,17430,20
355,18722,2
355,18736,8
355,19270,13
355,19277,13
355,19293,6
355,19294,6
355,19717,37
355,19863,12
355,19872,13
355,20321,10
355,23336,37
355,23338,37
355,23964,13
355,24140,13
355,24141,12
401,407,7
401,417,13
401,419,11
401,421,16
401,422,5
401,459,16
401,493,3
401,500,5
401,539,3
401,561,9
401,569,30
401,610,3
401,615,2
401,628,5
401,639,4
401,671,12
401,689,2
401,692,2
401,697,3
401,698,3
401,712,16
401,713,5
401,715,15
401,719,6
401,857,9
401,874,3
401,879,1
401,957,4
401,1078,14
401,1079,6
401,1082,5
401,1083,1
401,1086,6
401,1170,12
401,1171,12
401,1238,1
401,1243,12
401,1246,12
401,1247,12
401,1405,3
401,1433,5
401,1437,3
401,1467,8
401,1503,12
401,1504,6
401,1505,7
401,1548,12
401,1575,4
401,1576,6
401,1583,3
401,1584,3
401,1590,9
401,1601,3
401,1604,3
401,1643,8
401,1644,4
401,1645,3
401,1646,28
401,1664,4
401,1670,1
401,1722,36
401,1729,1
401,1754,8
401,1760,2
401,1761,6
401,1770,5
401,1795,3
401,1798,5
401,1805,1
401,1849,5
401,1851,4
401,1881,9
401,1885,13
401,1946,4
401,1998,12
401,2052,5
401,2072,2
401,2074,2
401,2075,9
401,2098,2
401,2112,11
401,2117,18
401,2119,2
401,2152,7
401,2249,4
401,2251,4
401,2262,3
401,2339,11
401,2360,4
401,2410,17
401,2413,4
401,2494,8
401,2637,10
401,2642,3
401,2652,16
401,2670,2
401,2735,10
401,2821,2
401,2976,2
401,3137,4
401,3149,2
401,3152,3
401,3155,1
401,3161,12
401,3193,5
401,3203,5
401,3266,2
401,3274,8
401,3304,10
401,3349,13
401,3394,10
401,3491,9
401,3533,6
401,3676,5
401,3815,4
401,3914,27
401,3915,27
401,3916,27
401,3917,27
401,3918,27
401,3919,7
401,3920,7
401,3921,7
401,3922,7
401,3923,7
401,3924,7
401,3928,16
401,3929,16
401,3938,5
401,3953,8
401,4122,2
401,4500,8
401,4501,8
401,4558,12
401,4638,1
401,4639,1
401,4670,3
401,4698,6
401,4797,8
401,4929,31
401,4930,1
401,4993,6
401,5067,1
401,5090,3
401,5516,5
401,5822,9
401,5876,10
401,5877,8
401,5880,8
401,6111,10
401,6121,7
401,6122,7
401,6157,12
401,6232,8
401,6299,8
401,6338,9
401,6358,11
401,6444,2
401,6515,10
401,6522,7
401,6735,14
401,6813,1
401,7016,5
401,7292,15
401,7301,10
401,7369,18
401,7502,4
401,7511,35
401,7637,10
401,7765,1
401,7932,8
401,7934,8
401,8435,5
401,8495,12
401,8496,8
401,8508,6
401,8743,3
401,8774,12
401,8784,14
401,8823,10
401,8866,6
401,9155,5
401,9157,39
401,9366,6
401,9372,6
401,9379,7
401,9580,12
401,9581,12
401,9615,6
401,9616,6
401,9617,6
401,9666,8
401,9667,1
401,9676,8
401,9735,8
401,9736,5
401,9737,5
401,9738,5
401,9743,4
401,9787,2
401,9850,10
401,9851,10
401,9852,10
401,9937,3
401,9977,6
401,9978,6
401,9979,6
401,9980,6
401,9981,6
401,9982,7
401,9983,7
401,10027,9
401,10472,12
401,10608,4
401,10615,16
401,10626,3
401,10632,19
401,10694,4
401,10741,5
401,10761,9
401,10763,9
401,10859,3
401,10863,19
401,10917,4
401,10935,8
401,10988,12
401,11035,11
401,11036,11
401,11037,11
401,11155,8
401,11182,4
401,11414,11
401,12014,2
401,12090,1
401,12159,30
401,12164,4
401,12281,12
401,12336,14
401,12340,7
401,12409,5
401,12446,36
401,13169,3
401,15845,1
401,15846,1
401,16401,9
401,16451,3
401,16461,12
401,16493,3
401,16840,25
401,16975,12
401,17430,4
401,18722,1
401,18736,1
